raw_extracted_code,normalized_hunt_code,source_file,source_page,normalization_note
ABI1000,BI1000,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,PDF text extraction joined N/A to the hunt code; user-provided copied text confirms normalized code.
ABR1000,BR1000,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,PDF text extraction joined N/A to the hunt code; user-provided copied text confirms normalized code.
ACG1000,CG1000,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,PDF text extraction joined N/A to the hunt code; user-provided copied text confirms normalized code.
ADB0007,DB0007,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,PDF text extraction joined N/A to the hunt code; user-provided copied text confirms normalized code.
ADS1000,DS1000,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,PDF text extraction joined N/A to the hunt code; user-provided copied text confirms normalized code.
AEB1000,EB1000,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,PDF text extraction joined N/A to the hunt code; user-provided copied text confirms normalized code.
AGO1000,GO1000,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,PDF text extraction joined N/A to the hunt code; user-provided copied text confirms normalized code.
AMB1000,MB1000,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,PDF text extraction joined N/A to the hunt code; user-provided copied text confirms normalized code.
APB1000,PB1000,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,PDF text extraction joined N/A to the hunt code; user-provided copied text confirms normalized code.
ARS0001,RS0001,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,PDF text extraction joined N/A to the hunt code; user-provided copied text confirms normalized code.
ATK0001,TK0001,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,PDF text extraction joined N/A to the hunt code; user-provided copied text confirms normalized code.
