hunt_code,report_year,model_year,source_kind,source_file,source_page,invalid_prefix,action_taken,notes
ABI1000,2022,2023,COMPREHENSIVE_ZIP_PDF,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,ABI,NORMALIZED_TO_BI1000_IN_2022_TRUTH_SOURCE_PASS,2022 Sportsman PDF text joined N/A to the hunt code; user-provided copied text confirms the normalized code.
ABR1000,2022,2023,COMPREHENSIVE_ZIP_PDF,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,ABR,NORMALIZED_TO_BR1000_IN_2022_TRUTH_SOURCE_PASS,2022 Sportsman PDF text joined N/A to the hunt code; user-provided copied text confirms the normalized code.
ADB0007,2022,2023,COMPREHENSIVE_ZIP_PDF,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,ADB,NORMALIZED_TO_DB0007_IN_2022_TRUTH_SOURCE_PASS,2022 Sportsman PDF text joined N/A to the hunt code; user-provided copied text confirms the normalized code.
ADS1000,2022,2023,COMPREHENSIVE_ZIP_PDF,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,ADS,NORMALIZED_TO_DS1000_IN_2022_TRUTH_SOURCE_PASS,2022 Sportsman PDF text joined N/A to the hunt code; user-provided copied text confirms the normalized code.
AEB1000,2022,2023,COMPREHENSIVE_ZIP_PDF,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,AEB,NORMALIZED_TO_EB1000_IN_2022_TRUTH_SOURCE_PASS,2022 Sportsman PDF text joined N/A to the hunt code; user-provided copied text confirms the normalized code.
AGO1000,2022,2023,COMPREHENSIVE_ZIP_PDF,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,AGO,NORMALIZED_TO_GO1000_IN_2022_TRUTH_SOURCE_PASS,2022 Sportsman PDF text joined N/A to the hunt code; user-provided copied text confirms the normalized code.
AMB1000,2022,2023,COMPREHENSIVE_ZIP_PDF,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,AMB,NORMALIZED_TO_MB1000_IN_2022_TRUTH_SOURCE_PASS,2022 Sportsman PDF text joined N/A to the hunt code; user-provided copied text confirms the normalized code.
APB1000,2022,2023,COMPREHENSIVE_ZIP_PDF,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,APB,NORMALIZED_TO_PB1000_IN_2022_TRUTH_SOURCE_PASS,2022 Sportsman PDF text joined N/A to the hunt code; user-provided copied text confirms the normalized code.
ARS0001,2022,2023,COMPREHENSIVE_ZIP_PDF,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,ARS,NORMALIZED_TO_RS0001_IN_2022_TRUTH_SOURCE_PASS,2022 Sportsman PDF text joined N/A to the hunt code; user-provided copied text confirms the normalized code.
ATK0001,2022,2023,COMPREHENSIVE_ZIP_PDF,2022/2022_PERMITS=2023_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,ATK,NORMALIZED_TO_TK0001_IN_2022_TRUTH_SOURCE_PASS,2022 Sportsman PDF text joined N/A to the hunt code; user-provided copied text confirms the normalized code.
ABI1000,2023,2024,COMPREHENSIVE_ZIP_PDF,2023/2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,ABI,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
ABR1000,2023,2024,COMPREHENSIVE_ZIP_PDF,2023/2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,ABR,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
ADB0007,2023,2024,COMPREHENSIVE_ZIP_PDF,2023/2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,ADB,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
ADS1000,2023,2024,COMPREHENSIVE_ZIP_PDF,2023/2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,ADS,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
AEB1000,2023,2024,COMPREHENSIVE_ZIP_PDF,2023/2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,AEB,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
AGO1000,2023,2024,COMPREHENSIVE_ZIP_PDF,2023/2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,AGO,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
AMB1000,2023,2024,COMPREHENSIVE_ZIP_PDF,2023/2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,AMB,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
APB1000,2023,2024,COMPREHENSIVE_ZIP_PDF,2023/2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,APB,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
ARS0001,2023,2024,COMPREHENSIVE_ZIP_PDF,2023/2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,ARS,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
ATK0001,2023,2024,COMPREHENSIVE_ZIP_PDF,2023/2023_PERMITS=2024_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,ATK,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
ABI1000,2024,2025,COMPREHENSIVE_ZIP_PDF,2024/2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,ABI,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
ABR1000,2024,2025,COMPREHENSIVE_ZIP_PDF,2024/2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,ABR,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
ADB0007,2024,2025,COMPREHENSIVE_ZIP_PDF,2024/2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,ADB,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
ADS1000,2024,2025,COMPREHENSIVE_ZIP_PDF,2024/2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,ADS,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
AEB1000,2024,2025,COMPREHENSIVE_ZIP_PDF,2024/2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,AEB,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
AGO1000,2024,2025,COMPREHENSIVE_ZIP_PDF,2024/2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,AGO,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
AMB1000,2024,2025,COMPREHENSIVE_ZIP_PDF,2024/2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,AMB,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
APB1000,2024,2025,COMPREHENSIVE_ZIP_PDF,2024/2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,APB,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
ARS0001,2024,2025,COMPREHENSIVE_ZIP_PDF,2024/2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,ARS,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
ATK0001,2024,2025,COMPREHENSIVE_ZIP_PDF,2024/2024_PERMITS=2025_MODEL__SPORTSMAN DRAW RESULTS.pdf,1,ATK,EXCLUDED_FROM_STRICT_LIFECYCLE_OUTPUTS,Prefix is not present in current DATABASE.csv hunt-code families; likely historical report text/OCR join artifact or non-current pseudo-code.
