source_file,page_number,hunt_code,hunt_name,residency,points,eligible_applicants,bonus_permits,regular_permits,total_permits,success_ratio
20_antlerless_drawing_odds_report.pdf,3,DA1000,"Antlerless Deer - Beaver, Circleville North - Any Legal Weapon",Resident,3,16,0,16,16,1 in 1.0
20_antlerless_drawing_odds_report.pdf,3,DA1000,"Antlerless Deer - Beaver, Circleville North - Any Legal Weapon",Nonresident,3,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,3,DA1000,"Antlerless Deer - Beaver, Circleville North - Any Legal Weapon",Resident,2,44,0,2,2,1 in 22.0
20_antlerless_drawing_odds_report.pdf,3,DA1000,"Antlerless Deer - Beaver, Circleville North - Any Legal Weapon",Nonresident,2,10,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,3,DA1000,"Antlerless Deer - Beaver, Circleville North - Any Legal Weapon",Resident,1,104,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,3,DA1000,"Antlerless Deer - Beaver, Circleville North - Any Legal Weapon",Nonresident,1,10,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,3,DA1000,"Antlerless Deer - Beaver, Circleville North - Any Legal Weapon",Resident,0,226,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,3,DA1000,"Antlerless Deer - Beaver, Circleville North - Any Legal Weapon",Nonresident,0,29,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,15,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,15,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,14,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,14,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,13,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,13,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,12,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,12,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,11,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,11,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,10,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,10,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,9,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,9,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,8,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,8,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,7,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,7,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,6,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,6,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,5,2,0,2,2,1 in 1.0
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,5,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,4,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,4,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,3,5,0,5,5,1 in 1.0
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,3,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,2,10,0,10,10,1 in 1.0
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,2,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,1,36,0,7,7,1 in 5.1
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,1,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,0,75,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,4,DA1001,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,0,2,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,15,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,15,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,14,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,14,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,13,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,13,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,12,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,12,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,11,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,11,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,10,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,10,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,9,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,9,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,8,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,8,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,7,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,7,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,6,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,6,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,5,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,5,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,4,3,0,3,3,1 in 1.0
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,4,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,3,10,0,10,10,1 in 1.0
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,3,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,2,17,0,11,11,1 in 1.5
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,2,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,1,30,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,1,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Resident,0,73,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,5,DA1002,"Antlerless Deer - Box Elder, West Bear River - Archery, Mzldr, Shotgn Only",Nonresident,0,2,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Resident,15,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Nonresident,15,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Resident,14,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Nonresident,14,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Resident,13,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Nonresident,13,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Resident,12,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Nonresident,12,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Resident,11,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Nonresident,11,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Resident,10,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Nonresident,10,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Resident,9,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Nonresident,9,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Resident,8,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Nonresident,8,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Resident,7,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Nonresident,7,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Resident,6,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Nonresident,6,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Resident,5,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Nonresident,5,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Resident,4,6,0,6,6,1 in 1.0
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Nonresident,4,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Resident,3,3,0,3,3,1 in 1.0
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Nonresident,3,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Resident,2,27,0,27,27,1 in 1.0
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Nonresident,2,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Resident,1,108,0,4,4,1 in 27.0
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Nonresident,1,3,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Resident,0,154,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,6,DA1003,"Antlerless Deer - Monroe/plateau, Sevier Valley - Archery, Mzldr, Shotgn Only",Nonresident,0,4,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,15,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,15,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,14,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,14,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,13,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,13,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,12,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,12,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,11,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,11,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,10,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,10,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,9,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,9,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,8,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,8,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,7,1,0,1,1,1 in 1.0
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,7,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,6,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,6,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,5,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,5,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,4,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,4,1,0,1,1,1 in 1.0
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,3,3,0,3,3,1 in 1.0
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,3,1,0,1,1,1 in 1.0
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,2,25,0,9,9,1 in 2.8
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,2,5,0,5,5,1 in 1.0
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,1,61,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,1,6,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Resident,0,106,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,7,DA1004,"Antlerless Deer - Mt Dutton, Circleville South - Any Legal Weapon",Nonresident,0,14,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,8,DA1005,"Antlerless Deer - North Slope, Manila-phil Pico -Archery, Mzldr, Shotgn Only",Resident,15,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,8,DA1005,"Antlerless Deer - North Slope, Manila-phil Pico -Archery, Mzldr, Shotgn Only",Nonresident,15,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,8,DA1005,"Antlerless Deer - North Slope, Manila-phil Pico -Archery, Mzldr, Shotgn Only",Resident,14,0,0,0,0,N/A
20_antlerless_drawing_odds_report.pdf,8,DA1005,"Antlerless Deer - North Slope, Manila-phil Pico -Archery, Mzldr, Shotgn Only",Nonresident,14,0,0,0,0,N/A
