actual_draw_year,model_target_year,boundary_id,hunt_code,hunt_name,sex_type,species,hunt_type,weapon,season,draw_design,points,record_type,resident_eligible_applicants,resident_bonus_permits,resident_regular_permits,resident_total_permits,resident_success_ratio,resident_p_draw,resident_p_draw_percent,nonresident_eligible_applicants,nonresident_bonus_permits,nonresident_regular_permits,nonresident_total_permits,nonresident_success_ratio,nonresident_p_draw,nonresident_p_draw_percent,total_eligible_applicants,total_bonus_permits,total_regular_permits,total_permits,total_success_ratio,total_p_draw,total_p_draw_percent,permits_year_res,permits_year_nr,permits_year_total,permits_2021_res,permits_2021_nr,permits_2021_total,source_scope,source_namespace,draw_source_namespace,source_file,pdf_page,page_kind,algorithm_status,source_dataset,extraction_status,parse_method,qa_status,notes,source_residencies,source_row_count,collapse_conflict_count,source_year,year,model_year,truth_year,permits_year,draw_source_file,source_path,source_pdf,official_page,unit,sex,hunt_draw_class,hunt_class,row_type,successful_applicants,unsuccessful_applicants,candidate_promotion_status,qa_notes
2021,2022,749,DA1000,"Beaver, Circleville North",Buck,Deer,Limited Entry,Any Legal Weapon,,Preference,0,point_level_draw_result,190,0,0,0,,0,0,20,0,0,0,,0,0,210,0,0,0,N/A,0,0,9,1,10,9,1,10,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2021 Antlerless Draw Results.pdf,1,HUNT_PAGE,,,OK,HUNT_HEADER_LINE|LINEAR_TEXT_TABLE,,,nonresident; resident,2,0,2021,2021,2022,2021,2022,2021 Antlerless Draw Results.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2021 Antlerless Draw Results.pdf,2021 Antlerless Draw Results.pdf,,,Buck,YOUTH_ANTLERLESS_DEER,Adult,POINT_ROW,,,,
2021,2022,749,DA1000,"Beaver, Circleville North",Buck,Deer,Limited Entry,Any Legal Weapon,,Preference,1,point_level_draw_result,142,0,0,0,,0,0,14,0,0,0,,0,0,156,0,0,0,N/A,0,0,9,1,10,9,1,10,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2021 Antlerless Draw Results.pdf,1,HUNT_PAGE,,,OK,HUNT_HEADER_LINE|LINEAR_TEXT_TABLE,,,nonresident; resident,2,0,2021,2021,2022,2021,2022,2021 Antlerless Draw Results.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2021 Antlerless Draw Results.pdf,2021 Antlerless Draw Results.pdf,,,Buck,YOUTH_ANTLERLESS_DEER,Adult,POINT_ROW,,,,
2021,2022,749,DA1000,"Beaver, Circleville North",Buck,Deer,Limited Entry,Any Legal Weapon,,Preference,10,point_level_draw_result,0,0,0,0,,,,0,0,0,0,,,,0,0,0,0,,,,9,1,10,9,1,10,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2021 Antlerless Draw Results.pdf,1,HUNT_PAGE,,,OK,HUNT_HEADER_LINE|LINEAR_TEXT_TABLE,,,nonresident; resident,2,0,2021,2021,2022,2021,2022,2021 Antlerless Draw Results.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2021 Antlerless Draw Results.pdf,2021 Antlerless Draw Results.pdf,,,Buck,YOUTH_ANTLERLESS_DEER,Adult,POINT_ROW,,,,
2021,2022,749,DA1000,"Beaver, Circleville North",Buck,Deer,Limited Entry,Any Legal Weapon,,Preference,11,point_level_draw_result,0,0,0,0,,,,0,0,0,0,,,,0,0,0,0,,,,9,1,10,9,1,10,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2021 Antlerless Draw Results.pdf,1,HUNT_PAGE,,,OK,HUNT_HEADER_LINE|LINEAR_TEXT_TABLE,,,nonresident; resident,2,0,2021,2021,2022,2021,2022,2021 Antlerless Draw Results.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2021 Antlerless Draw Results.pdf,2021 Antlerless Draw Results.pdf,,,Buck,YOUTH_ANTLERLESS_DEER,Adult,POINT_ROW,,,,
2021,2022,749,DA1000,"Beaver, Circleville North",Buck,Deer,Limited Entry,Any Legal Weapon,,Preference,12,point_level_draw_result,0,0,0,0,,,,0,0,0,0,,,,0,0,0,0,,,,9,1,10,9,1,10,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2021 Antlerless Draw Results.pdf,1,HUNT_PAGE,,,OK,HUNT_HEADER_LINE|LINEAR_TEXT_TABLE,,,nonresident; resident,2,0,2021,2021,2022,2021,2022,2021 Antlerless Draw Results.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2021 Antlerless Draw Results.pdf,2021 Antlerless Draw Results.pdf,,,Buck,YOUTH_ANTLERLESS_DEER,Adult,POINT_ROW,,,,
2021,2022,749,DA1000,"Beaver, Circleville North",Buck,Deer,Limited Entry,Any Legal Weapon,,Preference,13,point_level_draw_result,0,0,0,0,,,,0,0,0,0,,,,0,0,0,0,,,,9,1,10,9,1,10,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2021 Antlerless Draw Results.pdf,1,HUNT_PAGE,,,OK,HUNT_HEADER_LINE|LINEAR_TEXT_TABLE,,,nonresident; resident,2,0,2021,2021,2022,2021,2022,2021 Antlerless Draw Results.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2021 Antlerless Draw Results.pdf,2021 Antlerless Draw Results.pdf,,,Buck,YOUTH_ANTLERLESS_DEER,Adult,POINT_ROW,,,,
2021,2022,749,DA1000,"Beaver, Circleville North",Buck,Deer,Limited Entry,Any Legal Weapon,,Preference,14,point_level_draw_result,0,0,0,0,,,,0,0,0,0,,,,0,0,0,0,,,,9,1,10,9,1,10,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2021 Antlerless Draw Results.pdf,1,HUNT_PAGE,,,OK,HUNT_HEADER_LINE|LINEAR_TEXT_TABLE,,,nonresident; resident,2,0,2021,2021,2022,2021,2022,2021 Antlerless Draw Results.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2021 Antlerless Draw Results.pdf,2021 Antlerless Draw Results.pdf,,,Buck,YOUTH_ANTLERLESS_DEER,Adult,POINT_ROW,,,,
2021,2022,749,DA1000,"Beaver, Circleville North",Buck,Deer,Limited Entry,Any Legal Weapon,,Preference,15,point_level_draw_result,0,0,0,0,,,,0,0,0,0,,,,0,0,0,0,,,,9,1,10,9,1,10,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2021 Antlerless Draw Results.pdf,1,HUNT_PAGE,,,OK,HUNT_HEADER_LINE|LINEAR_TEXT_TABLE,,,nonresident; resident,2,0,2021,2021,2022,2021,2022,2021 Antlerless Draw Results.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2021 Antlerless Draw Results.pdf,2021 Antlerless Draw Results.pdf,,,Buck,YOUTH_ANTLERLESS_DEER,Adult,POINT_ROW,,,,
2021,2022,749,DA1000,"Beaver, Circleville North",Buck,Deer,Limited Entry,Any Legal Weapon,,Preference,2,point_level_draw_result,78,0,0,0,,0,0,6,0,0,0,,0,0,84,0,0,0,N/A,0,0,9,1,10,9,1,10,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2021 Antlerless Draw Results.pdf,1,HUNT_PAGE,,,OK,HUNT_HEADER_LINE|LINEAR_TEXT_TABLE,,,nonresident; resident,2,0,2021,2021,2022,2021,2022,2021 Antlerless Draw Results.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2021 Antlerless Draw Results.pdf,2021 Antlerless Draw Results.pdf,,,Buck,YOUTH_ANTLERLESS_DEER,Adult,POINT_ROW,,,,
2021,2022,749,DA1000,"Beaver, Circleville North",Buck,Deer,Limited Entry,Any Legal Weapon,,Preference,3,point_level_draw_result,50,0,0,0,,0,0,8,0,0,0,,0,0,58,0,0,0,N/A,0,0,9,1,10,9,1,10,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,ANTLERLESS_REGULAR_MULTI,2021 Antlerless Draw Results.pdf,1,HUNT_PAGE,,,OK,HUNT_HEADER_LINE|LINEAR_TEXT_TABLE,,,nonresident; resident,2,0,2021,2021,2022,2021,2022,2021 Antlerless Draw Results.pdf,C:\Users\tyler\Desktop\GitHub\HUNT-BUILDER\pipeline\RAW\hunt_unit_database\2022\pdf\draw_odds\2021 Antlerless Draw Results.pdf,2021 Antlerless Draw Results.pdf,,,Buck,YOUTH_ANTLERLESS_DEER,Adult,POINT_ROW,,,,
